,ls_ret,value,cumulative_ret,MKTRF,SMB,HML,RF,MOM,DATE,yyyymm,ls_sub_rf
199306,0.0675872163309787,57534364.25,26.855566458897986,0.0031,-0.0029,0.0275,0.0025,0.0455,1993-06-30,199306,0.06508721633097869
199307,0.002185241355059245,51354499.25,26.91425235333751,-0.0034000000000000002,0.0096,0.0285,0.0024,0.0316,1993-07-30,199307,-0.00021475864494075467
199308,-0.030390539501483245,99229285.125,26.096313704040515,0.0371,0.0013,0.0013,0.0025,0.0265,1993-08-31,199308,-0.03289053950148325
199309,-0.022225716616958394,109261910.75,25.51630443090726,-0.0012,0.0304,-0.0031,0.0026,0.0337,1993-09-30,199309,-0.024825716616958392
199310,0.023290846962481716,89853118.0,26.110600772455616,0.0141,0.0203,-0.0276,0.0022,-0.027200000000000002,1993-10-29,199310,0.021090846962481716
199311,0.010724687452117628,121459907.75,26.390628804927225,-0.0189,-0.0125,-0.0074,0.0025,-0.047400000000000005,1993-11-30,199311,0.008224687452117628
199312,0.005602576636842337,114293492.875,26.53848432530129,0.0165,0.0123,0.0032,0.0023,0.0236,1993-12-31,199312,0.0033025766368423373
199401,0.061460552071886394,108507309.5,28.169554223085413,0.0287,0.0034000000000000002,0.0115,0.0025,0.0,1994-01-31,199401,0.05896055207188639
199402,-0.046615970320999664,41447706.0,26.856403119466275,-0.0255,0.027999999999999997,-0.0154,0.0021,-0.003,1994-02-28,199402,-0.04871597032099966
199403,0.010060018122506634,80778888.125,27.126579021553447,-0.0478,-0.0108,0.016,0.0027,-0.0127,1994-03-31,199403,0.007360018122506634
199404,0.08226623912341886,58823167.625,29.358180657940878,0.0068000000000000005,-0.009300000000000001,0.0166,0.0027,0.0039000000000000003,1994-04-29,199404,0.07956623912341887
199405,0.0226735179661773,154005929.125,30.023833894542978,0.0058,-0.0215,0.0067,0.0031,-0.0219,1994-05-31,199405,0.0195735179661773
199406,-0.04778056567781332,58976718.375,28.58927812724501,-0.030299999999999997,-0.0040999999999999995,0.0167,0.0031,-0.0087,1994-06-30,199406,-0.05088056567781332
199407,0.09119700035080315,40291490.625,31.19653453464458,0.0282,-0.0181,0.0058,0.0028000000000000004,0.0018,1994-07-29,199407,0.08839700035080315
199408,0.0677800749739011,79724160.9375,33.311037984328685,0.0401,0.014499999999999999,-0.025099999999999997,0.0037,0.0155,1994-08-31,199408,0.0640800749739011
199409,0.02947137405031494,85213217.0625,34.29276004476908,-0.0231,0.031400000000000004,-0.0189,0.0037,0.0131,1994-09-30,199409,0.02577137405031494
199410,0.03058527316898106,52125569.6875,35.341613478456665,0.0134,-0.022400000000000003,-0.016200000000000003,0.0038,0.0149,1994-10-31,199410,0.02678527316898106
